instance_key,k,m0_db_cost,m0_energy,m1_db_cost,m1_energy,m2_db_cost,m2_energy
TREE_graph__60relations__25,4,436710042299972672772626529074765015899129918071977775589118543910767757326226385386460859122474779258590324125835362041856,11010005.223900435,199673266643785959035738822094512041235059756149789261678319553372848079363628034497072381576327971423512979828961436676128768,10913660.615700409,436710042299972672772626529074765015899129918071977775589118543910767757326226385386460859122474779258590324125835362041856,4495290.357699228
TREE_graph__60relations__25,5,436710042299972672772626529074765015899129918071977775589118543910767757326226385386460859122474779258590324125835362041856,11010005.223900435,199673266643785959035738822094512041235059756149789261678319553372848079363628034497072381576327971423512979828961436676128768,10913660.615700409,436710042299972672772626529074765015899129918071977775589118543910767757326226385386460859122474779258590324125835362041856,4495290.357699228
TREE_graph__60relations__13,1,3585759171946701166518686194124847052977618838141358351589142953152251947076016828238494943832300754421558542336,10538569.722999828,3585759171946701166518686194124847052977618838141358351589142953152251947076016828238494943832300754421558542336,10538569.722999828,3585759171946701166518686194124847052977618838141358351589142953152251947076016828238494943832300754421558542336,4582069.062299641
TREE_graph__60relations__13,2,3585759171946701166518686194124847052977618838141358351589142953152251947076016828238494943832300754421558542336,10538569.722999828,57653215688939442175317825451234233775369895580518033835479717092953316527456912163777906301357610361673082887386697826304,10408050.889099961,3585759171946701166518686194124847052977618838141358351589142953152251947076016828238494943832300754421558542336,4582069.062299641
TREE_graph__60relations__13,3,3585759171946701166518686194124847052977618838141358351589142953152251947076016828238494943832300754421558542336,10538569.722999828,57653215688939442175317825451234233775369895580518033835479717092953316527456912163777906301357610361673082887386697826304,10408050.889099961,3585759171946701166518686194124847052977618838141358351589142953152251947076016828238494943832300754421558542336,4582069.062299641
TREE_graph__60relations__13,4,3585759171946701166518686194124847052977618838141358351589142953152251947076016828238494943832300754421558542336,10538569.722999828,1492958556760971279149828310769844765146643239289334001404948861447482713785892498164394445065315189000093471928938921984,10368424.006799938,3585759171946701166518686194124847052977618838141358351589142953152251947076016828238494943832300754421558542336,4582069.062299641
TREE_graph__60relations__13,5,3585759171946701166518686194124847052977618838141358351589142953152251947076016828238494943832300754421558542336,10538569.722999828,1492958556760971279149828310769844765146643239289334001404948861447482713785892498164394445065315189000093471928938921984,10368275.206399828,3585759171946701166518686194124847052977618838141358351589142953152251947076016828238494943832300754421558542336,4582069.062299641
TREE_graph__60relations__31,1,6786874966188114917280677168031771382250918910100888811791769384536274588135474385135531561149058638176386069570977061889114112,10850056.894900495,6786874966188114917280677168031771382250918910100888811791769384536274588135474385135531561149058638176386069570977061889114112,10850056.894900495,6786874966188114917280677168031771382250918910100888811791769384536274588135474385135531561149058638176386069570977061889114112,4572424.587200574
TREE_graph__60relations__31,2,6786874966188114917280677168031771382250918910100888811791769384536274588135474385135531561149058638176386069570977061889114112,10850056.894900495,67210726533722031264697544049555157790953371574831823147616557399243009667350907430794074622623804817408,10749987.550500369,6786874966188114917280677168031771382250918910100888811791769384536274588135474385135531561149058638176386069570977061889114112,4572424.587200574
TREE_graph__60relations__31,3,6786874966188114917280677168031771382250918910100888811791769384536274588135474385135531561149058638176386069570977061889114112,10850056.894900495,67210726533722031264697544049555157790953371574831823147616557399243009667350907430794074622623804817408,10748075.497000366,6786874966188114917280677168031771382250918910100888811791769384536274588135474385135531561149058638176386069570977061889114112,4572424.587200574
TREE_graph__60relations__31,4,6786874966188114917280677168031771382250918910100888811791769384536274588135474385135531561149058638176386069570977061889114112,10850056.894900495,67210726533722031264697544049555157790953371574831823147616557399243009667350907430794074622623804817408,10748075.497000366,6786874966188114917280677168031771382250918910100888811791769384536274588135474385135531561149058638176386069570977061889114112,4572424.587200574
TREE_graph__60relations__31,5,6786874966188114917280677168031771382250918910100888811791769384536274588135474385135531561149058638176386069570977061889114112,10850056.894900495,67210726533722031264697544049555157790953371574831823147616557399243009667350907430794074622623804817408,10741641.252000356,6786874966188114917280677168031771382250918910100888811791769384536274588135474385135531561149058638176386069570977061889114112,4572424.587200574
TREE_graph__60relations__7,1,2250418569762505405099654636771564854095867077465180140317740950136909423908951866220492150670895165210624,10496094.11140035,2250418569762505405099654636771564854095867077465180140317740950136909423908951866220492150670895165210624,10496094.11140035,2250418569762505405099654636771564854095867077465180140317740950136909423908951866220492150670895165210624,4527621.12350077
TREE_graph__60relations__7,2,2250418569762505405099654636771564854095867077465180140317740950136909423908951866220492150670895165210624,10496094.11140035,881797504787548112531451188802682628909563003826318876539118138034499283432526226532572594176,10411292.128100377,2250418569762505405099654636771564854095867077465180140317740950136909423908951866220492150670895165210624,4527621.12350077
TREE_graph__60relations__7,3,2250418569762505405099654636771564854095867077465180140317740950136909423908951866220492150670895165210624,10496094.11140035,881797504787548112531451188802682628909563003826318876539118138034499283432526226532572594176,10411292.128100377,2250418569762505405099654636771564854095867077465180140317740950136909423908951866220492150670895165210624,4527621.12350077
TREE_graph__60relations__7,4,2250418569762505405099654636771564854095867077465180140317740950136909423908951866220492150670895165210624,10496094.11140035,881797504787548112531451188802682628909563003826318876539118138034499283432526226532572594176,10411069.870400384,2250418569762505405099654636771564854095867077465180140317740950136909423908951866220492150670895165210624,4527621.12350077
TREE_graph__60relations__7,5,2250418569762505405099654636771564854095867077465180140317740950136909423908951866220492150670895165210624,10496094.11140035,14055242470380537619731778139972075731425872292477234552617030518582936267936761519276032,10409625.121800372,2250418569762505405099654636771564854095867077465180140317740950136909423908951866220492150670895165210624,4527621.12350077
TREE_graph__60relations__12,1,458433400277194966196986733944433472444518135416280005161056126525329708284374761964914007158083251450666062715271406474510729216,11211805.50919971,458433400277194966196986733944433472444518135416280005161056126525329708284374761964914007158083251450666062715271406474510729216,11211805.50919971,458433400277194966196986733944433472444518135416280005161056126525329708284374761964914007158083251450666062715271406474510729216,4495780.6914001135
TREE_graph__60relations__12,2,458433400277194966196986733944433472444518135416280005161056126525329708284374761964914007158083251450666062715271406474510729216,11211805.50919971,458433400277194966196986733944433472444518135416280005161056126525329708284374761964914007158083251450666062715271406474510729216,11211805.50919971,458433400277194966196986733944433472444518135416280005161056126525329708284374761964914007158083251450666062715271406474510729216,4495780.6914001135
TREE_graph__60relations__12,3,458433400277194966196986733944433472444518135416280005161056126525329708284374761964914007158083251450666062715271406474510729216,11211805.50919971,8278913227364305557750221471105331225721055820681033209172714849056180323217502240734147348170752794548861661085696,11146591.8962997,458433400277194966196986733944433472444518135416280005161056126525329708284374761964914007158083251450666062715271406474510729216,4495780.6914001135
TREE_graph__60relations__12,4,458433400277194966196986733944433472444518135416280005161056126525329708284374761964914007158083251450666062715271406474510729216,11211805.50919971,8278913227364305557750221471105331225721055820681033209172714849056180323217502240734147348170752794548861661085696,11146591.8962997,458433400277194966196986733944433472444518135416280005161056126525329708284374761964914007158083251450666062715271406474510729216,4495780.6914001135
TREE_graph__60relations__12,5,458433400277194966196986733944433472444518135416280005161056126525329708284374761964914007158083251450666062715271406474510729216,11211805.50919971,83160608398111606409767740217631383842557400882354786173826734802104918968840401258703238309808845255846035193856,11132399.44249966,458433400277194966196986733944433472444518135416280005161056126525329708284374761964914007158083251450666062715271406474510729216,4495780.6914001135
TREE_graph__60relations__34,1,411394803742071058585215126375057661447761952923257363825037596499706886624378880,10524326.120400615,411394803742071058585215126375057661447761952923257363825037596499706886624378880,10524326.120400615,411394803742071058585215126375057661447761952923257363825037596499706886624378880,4602945.014301485
TREE_graph__60relations__34,2,411394803742071058585215126375057661447761952923257363825037596499706886624378880,10524326.120400615,411394803742071058585215126375057661447761952923257363825037596499706886624378880,10523792.785800662,411394803742071058585215126375057661447761952923257363825037596499706886624378880,4602945.014301485
TREE_graph__60relations__34,3,411394803742071058585215126375057661447761952923257363825037596499706886624378880,10524326.120400615,93670797767662969570978126360964619909634023621514882771762902124832998200311985367080448750055273011034191822848,10470413.439700603,411394803742071058585215126375057661447761952923257363825037596499706886624378880,4602945.014301485
TREE_graph__60relations__34,4,411394803742071058585215126375057661447761952923257363825037596499706886624378880,10524326.120400615,12651986049987736538699484726472698850682317828883397876338653065227102481808341688758439147925292449792,10466229.996100621,411394803742071058585215126375057661447761952923257363825037596499706886624378880,4602945.014301485
TREE_graph__60relations__34,5,411394803742071058585215126375057661447761952923257363825037596499706886624378880,10524326.120400615,4713487142654742689311555103660906502707769889030689162692794489487220874335041002514939904,10444410.59950057,411394803742071058585215126375057661447761952923257363825037596499706886624378880,4602945.014301485
TREE_graph__60relations__19,1,2038372389627723458912472186979650239685848313059593980096980781254782792043082716065500670304714752,10548568.349299738,2038372389627723458912472186979650239685848313059593980096980781254782792043082716065500670304714752,10548568.349299738,2038372389627723458912472186979650239685848313059593980096980781254782792043082716065500670304714752,4516289.092800545
TREE_graph__60relations__19,2,2038372389627723458912472186979650239685848313059593980096980781254782792043082716065500670304714752,10548568.349299738,396679550452206319687691055082983023773890765628747130244275203599378250456562790116676861952,10482634.155499743,2038372389627723458912472186979650239685848313059593980096980781254782792043082716065500670304714752,4516289.092800545
TREE_graph__60relations__19,3,2038372389627723458912472186979650239685848313059593980096980781254782792043082716065500670304714752,10548568.349299738,396679550452206319687691055082983023773890765628747130244275203599378250456562790116676861952,10482634.155499743,2038372389627723458912472186979650239685848313059593980096980781254782792043082716065500670304714752,4516289.092800545
TREE_graph__60relations__19,4,2038372389627723458912472186979650239685848313059593980096980781254782792043082716065500670304714752,10548568.349299738,396679550452206319687691055082983023773890765628747130244275203599378250456562790116676861952,10482157.576299774,2038372389627723458912472186979650239685848313059593980096980781254782792043082716065500670304714752,4516289.092800545
TREE_graph__60relations__19,5,2038372389627723458912472186979650239685848313059593980096980781254782792043082716065500670304714752,10548568.349299738,396679550452206319687691055082983023773890765628747130244275203599378250456562790116676861952,10479578.157399807,2038372389627723458912472186979650239685848313059593980096980781254782792043082716065500670304714752,4516289.092800545
TREE_graph__60relations__30,1,66736116158133617624756779129383612430341571746473640088832495062864773657676014983548564037563620777443652040585641984,11002555.68550045,66736116158133617624756779129383612430341571746473640088832495062864773657676014983548564037563620777443652040585641984,11002555.68550045,66736116158133617624756779129383612430341571746473640088832495062864773657676014983548564037563620777443652040585641984,4514584.94270173
TREE_graph__60relations__30,2,66736116158133617624756779129383612430341571746473640088832495062864773657676014983548564037563620777443652040585641984,11002555.68550045,1024694967945360245696410948525472468162919211493201203941453620342731905156804155863891816010771783940571136,10979726.866000468,66736116158133617624756779129383612430341571746473640088832495062864773657676014983548564037563620777443652040585641984,4514584.94270173
TREE_graph__60relations__30,3,66736116158133617624756779129383612430341571746473640088832495062864773657676014983548564037563620777443652040585641984,11002555.68550045,1024694967945360245696410948525472468162919211493201203941453620342731905156804155863891816010771783940571136,10979726.866000468,66736116158133617624756779129383612430341571746473640088832495062864773657676014983548564037563620777443652040585641984,4514584.94270173
TREE_graph__60relations__30,4,66736116158133617624756779129383612430341571746473640088832495062864773657676014983548564037563620777443652040585641984,11002555.68550045,153395638065931101380768012748860754294060632885437014580574914500454563683252518965000753682114781262064527109758386176,10854649.055200493,66736116158133617624756779129383612430341571746473640088832495062864773657676014983548564037563620777443652040585641984,4514584.94270173
TREE_graph__60relations__30,5,66736116158133617624756779129383612430341571746473640088832495062864773657676014983548564037563620777443652040585641984,11002555.68550045,153395638065931101380768012748860754294060632885437014580574914500454563683252518965000753682114781262064527109758386176,10849849.816900505,66736116158133617624756779129383612430341571746473640088832495062864773657676014983548564037563620777443652040585641984,4514584.94270173
TREE_graph__60relations__15,1,673201530676972049910278129922814366600845279419566049911755549771394784709305381683200,10751832.05019969,673201530676972049910278129922814366600845279419566049911755549771394784709305381683200,10751832.05019969,673201530676972049910278129922814366600845279419566049911755549771394784709305381683200,4459140.90410129
TREE_graph__60relations__15,2,673201530676972049910278129922814366600845279419566049911755549771394784709305381683200,10751832.05019969,673201530676972049910278129922814366600845279419566049911755549771394784709305381683200,10747021.195699692,673201530676972049910278129922814366600845279419566049911755549771394784709305381683200,4459140.90410129
TREE_graph__60relations__15,3,673201530676972049910278129922814366600845279419566049911755549771394784709305381683200,10751832.05019969,673201530676972049910278129922814366600845279419566049911755549771394784709305381683200,10746894.291899731,673201530676972049910278129922814366600845279419566049911755549771394784709305381683200,4459140.90410129
TREE_graph__60relations__15,4,673201530676972049910278129922814366600845279419566049911755549771394784709305381683200,10751832.05019969,673201530676972049910278129922814366600845279419566049911755549771394784709305381683200,10745078.580299677,673201530676972049910278129922814366600845279419566049911755549771394784709305381683200,4459140.90410129
TREE_graph__60relations__15,5,673201530676972049910278129922814366600845279419566049911755549771394784709305381683200,10751832.05019969,673201530676972049910278129922814366600845279419566049911755549771394784709305381683200,10742513.999599682,673201530676972049910278129922814366600845279419566049911755549771394784709305381683200,4459140.90410129
TREE_graph__60relations__14,1,90743160718888975215742716260472070417958075133172295725487653858805731212888718551420398182388922843136,10674255.375400558,90743160718888975215742716260472070417958075133172295725487653858805731212888718551420398182388922843136,10674255.375400558,90743160718888975215742716260472070417958075133172295725487653858805731212888718551420398182388922843136,4555231.042499797
TREE_graph__60relations__14,2,90743160718888975215742716260472070417958075133172295725487653858805731212888718551420398182388922843136,10674255.375400558,90743160718888975215742716260472070417958075133172295725487653858805731212888718551420398182388922843136,10672316.589700427,90743160718888975215742716260472070417958075133172295725487653858805731212888718551420398182388922843136,4555231.042499797
TREE_graph__60relations__14,3,90743160718888975215742716260472070417958075133172295725487653858805731212888718551420398182388922843136,10674255.375400558,16767767846231100343296935757479158452367120445494311556935204788418427539279762964349690839952493555640206144042379430068224,10657905.327500429,90743160718888975215742716260472070417958075133172295725487653858805731212888718551420398182388922843136,4555231.042499797
TREE_graph__60relations__14,4,90743160718888975215742716260472070417958075133172295725487653858805731212888718551420398182388922843136,10674255.375400558,16767767846231100343296935757479158452367120445494311556935204788418427539279762964349690839952493555640206144042379430068224,10654648.210800437,90743160718888975215742716260472070417958075133172295725487653858805731212888718551420398182388922843136,4555231.042499797
TREE_graph__60relations__14,5,90743160718888975215742716260472070417958075133172295725487653858805731212888718551420398182388922843136,10674255.375400558,16767767846231100343296935757479158452367120445494311556935204788418427539279762964349690839952493555640206144042379430068224,10654648.210800437,90743160718888975215742716260472070417958075133172295725487653858805731212888718551420398182388922843136,4555231.042499797
TREE_graph__60relations__1,1,64918736051873311425367521604053201806031326540888159108727166268639126182231774233349775082591008425095121076224,10973894.840398801,64918736051873311425367521604053201806031326540888159108727166268639126182231774233349775082591008425095121076224,10973894.840398801,64918736051873311425367521604053201806031326540888159108727166268639126182231774233349775082591008425095121076224,4535024.45749671
TREE_graph__60relations__1,2,64918736051873311425367521604053201806031326540888159108727166268639126182231774233349775082591008425095121076224,10973894.840398801,64918736051873311425367521604053201806031326540888159108727166268639126182231774233349775082591008425095121076224,10972025.500798788,64918736051873311425367521604053201806031326540888159108727166268639126182231774233349775082591008425095121076224,4535024.45749671
TREE_graph__60relations__1,3,64918736051873311425367521604053201806031326540888159108727166268639126182231774233349775082591008425095121076224,10973894.840398801,352658692765879091483859936985055170822465060032859305756106560530737611505856741193393631815546573913325568,10952251.45209881,64918736051873311425367521604053201806031326540888159108727166268639126182231774233349775082591008425095121076224,4535024.45749671
TREE_graph__60relations__1,4,64918736051873311425367521604053201806031326540888159108727166268639126182231774233349775082591008425095121076224,10973894.840398801,352658692765879091483859936985055170822465060032859305756106560530737611505856741193393631815546573913325568,10945977.075898869,64918736051873311425367521604053201806031326540888159108727166268639126182231774233349775082591008425095121076224,4535024.45749671
TREE_graph__60relations__1,5,64918736051873311425367521604053201806031326540888159108727166268639126182231774233349775082591008425095121076224,10973894.840398801,352658692765879091483859936985055170822465060032859305756106560530737611505856741193393631815546573913325568,10945977.075898869,64918736051873311425367521604053201806031326540888159108727166268639126182231774233349775082591008425095121076224,4535024.45749671
TREE_graph__60relations__44,1,9346212884954100848969605240814442767748638356336787250863060813030335903014296890252112289692545968680871901177839616,10430357.713299632,9346212884954100848969605240814442767748638356336787250863060813030335903014296890252112289692545968680871901177839616,10430357.713299632,9346212884954100848969605240814442767748638356336787250863060813030335903014296890252112289692545968680871901177839616,4553042.200299568
TREE_graph__60relations__44,2,9346212884954100848969605240814442767748638356336787250863060813030335903014296890252112289692545968680871901177839616,10430357.713299632,9346212884954100848969605240814442767748638356336787250863060813030335903014296890252112289692545968680871901177839616,10424158.43459967,9346212884954100848969605240814442767748638356336787250863060813030335903014296890252112289692545968680871901177839616,4553042.200299568
TREE_graph__60relations__44,3,9346212884954100848969605240814442767748638356336787250863060813030335903014296890252112289692545968680871901177839616,10430357.713299632,9346212884954100848969605240814442767748638356336787250863060813030335903014296890252112289692545968680871901177839616,10424158.43459967,9346212884954100848969605240814442767748638356336787250863060813030335903014296890252112289692545968680871901177839616,4553042.200299568
TREE_graph__60relations__44,4,9346212884954100848969605240814442767748638356336787250863060813030335903014296890252112289692545968680871901177839616,10430357.713299632,9346212884954100848969605240814442767748638356336787250863060813030335903014296890252112289692545968680871901177839616,10424158.43459967,9346212884954100848969605240814442767748638356336787250863060813030335903014296890252112289692545968680871901177839616,4553042.200299568
TREE_graph__60relations__44,5,9346212884954100848969605240814442767748638356336787250863060813030335903014296890252112289692545968680871901177839616,10430357.713299632,9346212884954100848969605240814442767748638356336787250863060813030335903014296890252112289692545968680871901177839616,10424158.43459967,9346212884954100848969605240814442767748638356336787250863060813030335903014296890252112289692545968680871901177839616,4553042.200299568
TREE_graph__60relations__23,1,1221159005078177501351812606349498303438364712774861725809827732538525416220655970582867235889612476699415412736,10556521.875099858,1221159005078177501351812606349498303438364712774861725809827732538525416220655970582867235889612476699415412736,10556521.875099858,1221159005078177501351812606349498303438364712774861725809827732538525416220655970582867235889612476699415412736,4513848.091599865
TREE_graph__60relations__23,2,1221159005078177501351812606349498303438364712774861725809827732538525416220655970582867235889612476699415412736,10556521.875099858,1221159005078177501351812606349498303438364712774861725809827732538525416220655970582867235889612476699415412736,10552508.296399953,1221159005078177501351812606349498303438364712774861725809827732538525416220655970582867235889612476699415412736,4513848.091599865
TREE_graph__60relations__23,3,1221159005078177501351812606349498303438364712774861725809827732538525416220655970582867235889612476699415412736,10556521.875099858,1221159005078177501351812606349498303438364712774861725809827732538525416220655970582867235889612476699415412736,10550858.773699898,1221159005078177501351812606349498303438364712774861725809827732538525416220655970582867235889612476699415412736,4513848.091599865
TREE_graph__60relations__23,4,1221159005078177501351812606349498303438364712774861725809827732538525416220655970582867235889612476699415412736,10556521.875099858,1221159005078177501351812606349498303438364712774861725809827732538525416220655970582867235889612476699415412736,10550858.773699898,1221159005078177501351812606349498303438364712774861725809827732538525416220655970582867235889612476699415412736,4513848.091599865
TREE_graph__60relations__23,5,1221159005078177501351812606349498303438364712774861725809827732538525416220655970582867235889612476699415412736,10556521.875099858,25465982116581369686778138734457019269220328234481526885917829590250268463820833408470953133841726744149715058688,10458313.341999875,1221159005078177501351812606349498303438364712774861725809827732538525416220655970582867235889612476699415412736,4513848.091599865
TREE_graph__60relations__39,1,894234660235979581879627844252638128218860353300455587414434669719415947264,10987754.806799145,894234660235979581879627844252638128218860353300455587414434669719415947264,10987754.806799145,894234660235979581879627844252638128218860353300455587414434669719415947264,4649956.16000136
TREE_graph__60relations__39,2,894234660235979581879627844252638128218860353300455587414434669719415947264,10987754.806799145,10772597749611502056782179673981442123342084152785042160689560694325317727092379119896986038304768,10818817.336699175,894234660235979581879627844252638128218860353300455587414434669719415947264,4649956.16000136
TREE_graph__60relations__39,3,894234660235979581879627844252638128218860353300455587414434669719415947264,10987754.806799145,10772597749611502056782179673981442123342084152785042160689560694325317727092379119896986038304768,10817710.631799145,894234660235979581879627844252638128218860353300455587414434669719415947264,4649956.16000136
TREE_graph__60relations__39,4,894234660235979581879627844252638128218860353300455587414434669719415947264,10987754.806799145,10772597749611502056782179673981442123342084152785042160689560694325317727092379119896986038304768,10817710.631799145,894234660235979581879627844252638128218860353300455587414434669719415947264,4649956.16000136
TREE_graph__60relations__39,5,894234660235979581879627844252638128218860353300455587414434669719415947264,10987754.806799145,119072686899819573787940629067717876477015176604842334683510761212271995310173619446162409377678284080283648,10782711.5852992,894234660235979581879627844252638128218860353300455587414434669719415947264,4649956.16000136
TREE_graph__60relations__10,1,25797078026918496652718018312179914379745810750065637403083101884981907295390089135742619740743449060091232834813952,10577290.637500942,25797078026918496652718018312179914379745810750065637403083101884981907295390089135742619740743449060091232834813952,10577290.637500942,25797078026918496652718018312179914379745810750065637403083101884981907295390089135742619740743449060091232834813952,4535399.763900111
TREE_graph__60relations__10,2,25797078026918496652718018312179914379745810750065637403083101884981907295390089135742619740743449060091232834813952,10577290.637500942,8661759524326417401604274091146359714349583736291272657452405008206195974731406506357635755282056783855616,10563027.78690093,25797078026918496652718018312179914379745810750065637403083101884981907295390089135742619740743449060091232834813952,4535399.763900111
TREE_graph__60relations__10,3,25797078026918496652718018312179914379745810750065637403083101884981907295390089135742619740743449060091232834813952,10577290.637500942,11981764424113796497282127737211117209808711947644752610012496041808245434174745587729198475116544000,10515627.523200922,25797078026918496652718018312179914379745810750065637403083101884981907295390089135742619740743449060091232834813952,4535399.763900111
TREE_graph__60relations__10,4,25797078026918496652718018312179914379745810750065637403083101884981907295390089135742619740743449060091232834813952,10577290.637500942,11981764424113796497282127737211117209808711947644752610012496041808245434174745587729198475116544000,10515627.523200922,25797078026918496652718018312179914379745810750065637403083101884981907295390089135742619740743449060091232834813952,4535399.763900111
TREE_graph__60relations__10,5,25797078026918496652718018312179914379745810750065637403083101884981907295390089135742619740743449060091232834813952,10577290.637500942,11981764424113796497282127737211117209808711947644752610012496041808245434174745587729198475116544000,10515627.523200922,25797078026918496652718018312179914379745810750065637403083101884981907295390089135742619740743449060091232834813952,4535399.763900111
TREE_graph__60relations__26,1,143864811775483762175785617578493724685044846814313757722422240346112,10580847.847199,143864811775483762175785617578493724685044846814313757722422240346112,10580847.847199,143864811775483762175785617578493724685044846814313757722422240346112,4598453.446097393
TREE_graph__60relations__26,2,143864811775483762175785617578493724685044846814313757722422240346112,10580847.847199,32393134701682908621798191031008396642197785820620349544182955531197401402441728,10416666.820399052,143864811775483762175785617578493724685044846814313757722422240346112,4598453.446097393
TREE_graph__60relations__26,3,143864811775483762175785617578493724685044846814313757722422240346112,10580847.847199,32393134701682908621798191031008396642197785820620349544182955531197401402441728,10415383.93629906,143864811775483762175785617578493724685044846814313757722422240346112,4598453.446097393
TREE_graph__60relations__26,4,143864811775483762175785617578493724685044846814313757722422240346112,10580847.847199,32393134701682908621798191031008396642197785820620349544182955531197401402441728,10415383.93629906,143864811775483762175785617578493724685044846814313757722422240346112,4598453.446097393
TREE_graph__60relations__26,5,143864811775483762175785617578493724685044846814313757722422240346112,10580847.847199,32393134701682908621798191031008396642197785820620349544182955531197401402441728,10415383.93629906,143864811775483762175785617578493724685044846814313757722422240346112,4598453.446097393
TREE_graph__60relations__35,1,194804924594810550604274160954716793122070372498898707038148117660702412519688027929138146105011846352398254478458880,10433659.552700518,194804924594810550604274160954716793122070372498898707038148117660702412519688027929138146105011846352398254478458880,10433659.552700518,194804924594810550604274160954716793122070372498898707038148117660702412519688027929138146105011846352398254478458880,4582368.883799101
TREE_graph__60relations__35,2,194804924594810550604274160954716793122070372498898707038148117660702412519688027929138146105011846352398254478458880,10433659.552700518,424092835999498163301981234963291560027013381025598209963401119740367807835219168906328508640653624737792,10271705.860400392,194804924594810550604274160954716793122070372498898707038148117660702412519688027929138146105011846352398254478458880,4582368.883799101
TREE_graph__60relations__35,3,194804924594810550604274160954716793122070372498898707038148117660702412519688027929138146105011846352398254478458880,10433659.552700518,424092835999498163301981234963291560027013381025598209963401119740367807835219168906328508640653624737792,10270678.323900444,194804924594810550604274160954716793122070372498898707038148117660702412519688027929138146105011846352398254478458880,4582368.883799101
TREE_graph__60relations__35,4,194804924594810550604274160954716793122070372498898707038148117660702412519688027929138146105011846352398254478458880,10433659.552700518,424092835999498163301981234963291560027013381025598209963401119740367807835219168906328508640653624737792,10270164.899800433,194804924594810550604274160954716793122070372498898707038148117660702412519688027929138146105011846352398254478458880,4582368.883799101
