instance_folder,relative_path,instance_id,num_relations,structure_signature,split_R,split_P,v_num_vars,v_num_edges,rest_num_vars,rest_num_edges,noreuse_cpp_v_find_mapping_time_ms,noreuse_py_v_apply_mapping_time_ms,noreuse_cpp_rest_find_mapping_time_ms,noreuse_py_rest_apply_mapping_time_ms,noreuse_sample_v_time_ms,noreuse_sample_rest_time_ms,reuse_cpp_v_find_mapping_time_ms,reuse_py_v_apply_mapping_time_ms,reuse_cpp_rest_find_mapping_time_ms,reuse_py_rest_apply_mapping_time_ms,reuse_sample_v_time_ms,reuse_sample_rest_time_ms,saved_total_time_ms,saved_mapping_time_ms,saved_total_time_pct
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/0,TREE_graph/70relations/0,0,70,24615a4b4887c9fe232e02a31c900be69edfd361,70,69,4760,168910,5100,188700,2703.88,511.81,4443.20,565.49,143.09,149.56,0.00,474.19,0.00,520.26,136.60,142.25,7243.73,7147.08,85.05
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/1,TREE_graph/70relations/1,1,70,252365f7c6b25c1c71a022655fe29d4073abcee5,70,69,4760,168910,5100,188700,2609.09,475.29,3624.94,513.79,135.59,144.96,0.00,476.67,0.00,530.15,133.48,139.96,6223.40,6234.03,82.94
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/2,TREE_graph/70relations/2,2,70,39bdba7ee66983edd082b136c419976c09174e38,70,69,4760,168910,5100,188700,2499.56,477.21,3600.15,510.64,136.30,129.95,0.00,471.79,0.00,521.51,135.03,142.83,6082.64,6099.71,82.71
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/3,TREE_graph/70relations/3,3,70,09c51ae51e932e0cb801327e29643e1d4b8d24ae,70,69,4760,168910,5100,188700,3101.16,504.77,2986.39,562.43,140.72,150.10,0.00,479.39,0.00,533.84,136.02,142.84,6153.48,6087.55,82.65
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/4,TREE_graph/70relations/4,4,70,803e39f62ac5161d4a2961606bf3a36328afa293,70,69,4760,168910,5100,188700,2794.39,480.04,3599.57,519.33,135.61,145.37,0.00,473.61,0.00,526.33,136.59,143.09,6394.70,6393.96,83.33
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/5,TREE_graph/70relations/5,5,70,cf119d2afb8c24019b1af344fbd1f1bbee9b725d,70,69,4760,168910,5100,188700,3148.26,476.73,3644.73,521.95,133.18,143.44,0.00,479.41,0.00,530.65,136.27,142.63,6779.32,6792.99,84.02
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/6,TREE_graph/70relations/6,6,70,1950df8c5aee6d1aa31a6b9421c3beaa44cd6d5c,70,69,4760,168910,5100,188700,2749.03,474.43,4020.40,518.50,137.23,143.43,0.00,484.27,0.00,535.96,137.92,142.43,6742.45,6769.43,83.83
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/7,TREE_graph/70relations/7,7,70,18942025a1eae5217f63c715578f78c4170d1aaf,70,69,4760,168910,5100,188700,2892.46,480.81,3678.84,560.57,142.71,152.97,0.00,483.60,0.00,533.04,137.28,141.83,6612.61,6571.30,83.62
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/8,TREE_graph/70relations/8,8,70,3f0e5d3961f266c1d54ea8d6dc9f48b31a51cfd3,70,69,4760,168910,5100,188700,2667.54,480.24,2935.54,526.33,135.68,144.95,0.00,481.17,0.00,534.18,136.79,142.71,5595.43,5603.08,81.21
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/9,TREE_graph/70relations/9,9,70,333f3ad565895721b622c6922e359ef5ac709833,70,69,4760,168910,5100,188700,2930.47,481.41,3519.76,525.14,137.13,144.74,0.00,483.16,0.00,534.07,136.74,142.28,6442.40,6450.23,83.25
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/10,TREE_graph/70relations/10,10,70,66be79954a90f9fbf92727754019c90516dda888,70,69,4760,168910,5100,188700,3278.96,483.49,4032.97,521.52,135.95,145.50,0.00,480.31,0.00,526.47,142.16,145.17,7304.28,7311.93,84.95
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/11,TREE_graph/70relations/11,11,70,59a8b526667cbc035a4c3c55f082dd1eadfe204c,70,69,4760,168910,5100,188700,2931.13,481.66,3649.93,525.25,135.93,143.36,0.00,481.12,0.00,534.98,136.98,143.27,6570.91,6581.06,83.52
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/12,TREE_graph/70relations/12,12,70,cb3670adbbfdc50ff87c1c3401183a0b3a30c326,70,69,4760,168910,5100,188700,3158.76,481.13,3495.45,518.59,137.85,143.08,0.00,468.96,0.00,530.20,136.34,141.78,6657.58,6654.21,83.90
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/13,TREE_graph/70relations/13,13,70,66058b38657e6317adf360e67659b5b6a0375653,70,69,4760,168910,5100,188700,3000.76,484.77,3087.33,524.61,137.77,144.81,0.00,489.21,0.00,535.10,136.14,142.90,6076.70,6088.09,82.34
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/14,TREE_graph/70relations/14,14,70,fed287410c6f5e24ed09a5de1a2f9040ad2bef21,70,69,4760,168910,5100,188700,2318.93,482.65,4474.17,526.52,138.59,146.77,0.00,477.91,0.00,528.44,136.67,142.97,6801.63,6793.10,84.10
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/15,TREE_graph/70relations/15,15,70,fdd8976e53a190e664bcf16a6c795f10306250ad,70,69,4760,168910,5100,188700,2213.64,479.61,2861.02,515.93,143.33,144.66,0.00,479.72,0.00,534.34,132.51,141.30,5070.31,5074.66,79.74
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/16,TREE_graph/70relations/16,16,70,b8d8c99195b87ce4ae82c5eb4995f7bf1fe43e8a,70,69,4760,168910,5100,188700,3098.01,466.20,2954.06,521.55,131.43,147.40,0.00,482.03,0.00,527.48,135.05,140.47,6033.62,6052.07,82.44
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/17,TREE_graph/70relations/17,17,70,8558d103b4ed60f1e4c57b8c82dfec1e9eec44af,70,69,4760,168910,5100,188700,2213.27,478.44,3972.29,521.43,136.09,147.01,0.00,483.86,0.00,534.68,137.22,143.15,6169.62,6185.56,82.61
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/18,TREE_graph/70relations/18,18,70,399d076cb35411c61f4aada1d085cfc2fbb1f273,70,69,4760,168910,5100,188700,3302.00,482.94,3885.92,527.68,136.67,144.31,0.00,484.26,0.00,542.15,137.56,143.03,7172.53,7187.92,84.59
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/19,TREE_graph/70relations/19,19,70,67c2863466eb8079b8e00de0585912046b7aa2c9,70,69,4760,168910,5100,188700,3457.28,476.22,3659.18,526.66,136.92,143.65,0.00,484.30,0.00,538.74,138.00,142.75,7096.13,7116.46,84.48
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/20,TREE_graph/70relations/20,20,70,81273999172028ede0fd2ded1963463da90b849e,70,69,4760,168910,5100,188700,2392.84,480.14,3727.81,525.08,133.75,143.01,0.00,479.89,0.00,534.36,137.62,143.62,6107.15,6120.65,82.50
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/21,TREE_graph/70relations/21,21,70,d5e39d3f2bfc726047f4b88db35fda4ed969c377,70,69,4760,168910,5100,188700,2816.92,482.90,3981.24,522.06,134.40,141.96,0.00,480.61,0.00,534.51,134.44,142.79,6787.13,6798.16,84.00
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/22,TREE_graph/70relations/22,22,70,bd31604fa519d7b426e95394aec098696d0e284c,70,69,4760,168910,5100,188700,2155.79,480.66,3157.03,521.74,136.21,144.40,0.00,478.85,0.00,535.65,135.70,143.53,5302.11,5312.82,80.39
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/23,TREE_graph/70relations/23,23,70,6f4f3972792f3501667ebaafbc890f2940ad6df7,70,69,4760,168910,5100,188700,2041.78,471.51,3887.14,523.96,132.21,143.67,0.00,477.73,0.00,530.15,133.45,140.97,5917.96,5928.92,82.19
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/24,TREE_graph/70relations/24,24,70,2080502614e7020a40ad6b76123d90830aa10ed5,70,69,4760,168910,5100,188700,3128.25,470.69,3977.48,511.22,135.27,143.18,0.00,471.55,0.00,521.30,134.20,140.99,7098.05,7105.73,84.84
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/25,TREE_graph/70relations/25,25,70,6368ca6c3d30eb6b118d5b16ed352e8efa770121,70,69,4760,168910,5100,188700,3251.17,472.75,3120.01,524.52,133.20,141.91,0.00,478.24,0.00,529.33,134.82,141.33,6359.83,6371.18,83.21
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/26,TREE_graph/70relations/26,26,70,b3eca03806d573deb694439a074f6a8142f7fa7d,70,69,4760,168910,5100,188700,2888.22,472.06,3916.47,521.35,136.39,143.38,0.00,476.07,0.00,527.27,136.56,142.26,6795.71,6804.69,84.13
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/27,TREE_graph/70relations/27,27,70,105b85a149f2436f013d075af6d96cb1c13f447b,70,69,4760,168910,5100,188700,2780.44,471.28,3192.93,521.72,133.81,142.45,0.00,475.51,0.00,526.52,134.64,142.41,5963.56,5973.37,82.34
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/28,TREE_graph/70relations/28,28,70,7c83ae0d4e5a07914d8bc06d98025cb50c675672,70,69,4760,168910,5100,188700,2442.66,471.90,3591.30,513.47,132.11,142.38,0.00,473.78,0.00,526.71,137.17,142.87,6013.30,6033.96,82.44
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/29,TREE_graph/70relations/29,29,70,9ae9ff17b2b157be1c980a8da0b3c53fab95dcd9,70,69,4760,168910,5100,188700,2493.01,476.86,2904.75,518.75,132.15,146.24,0.00,481.04,0.00,528.75,137.18,142.47,5382.31,5397.76,80.67
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/30,TREE_graph/70relations/30,30,70,feb3771a452428acefb039e941fd7737776e3cb5,70,69,4760,168910,5100,188700,3202.38,468.35,3124.83,520.35,131.79,140.58,0.00,476.77,0.00,528.08,137.73,138.40,6307.30,6327.21,83.12
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/31,TREE_graph/70relations/31,31,70,231f85a0923d70899cc36ef17e2545cf649a1137,70,69,4760,168910,5100,188700,2964.03,465.12,3074.84,512.93,134.90,143.04,0.00,478.37,0.00,524.80,135.48,140.81,6015.40,6038.87,82.46
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/32,TREE_graph/70relations/32,32,70,d7df67d15fa5a9737bf85137fd1e1e3bc2577647,70,69,4760,168910,5100,188700,2670.88,471.36,4173.82,519.76,131.64,142.25,0.00,474.62,0.00,528.02,136.67,142.58,6827.82,6844.70,84.19
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/33,TREE_graph/70relations/33,33,70,633d9f3fd7cfd0a017d176c852220615a4e681d2,70,69,4760,168910,5100,188700,2952.27,473.88,4382.92,518.31,135.31,142.62,0.00,510.23,0.00,536.48,136.57,142.01,7280.02,7335.19,84.60
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/34,TREE_graph/70relations/34,34,70,5ac4b4b50b315405a431b3ff714a005a458d2b94,70,69,4760,168910,5100,188700,2957.31,474.17,3527.45,512.73,133.11,141.14,0.00,473.44,0.00,526.10,137.73,141.98,6466.66,6484.76,83.48
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/35,TREE_graph/70relations/35,35,70,ae2501c9b0aba0530e4d5316a3fe86936dc1d05e,70,69,4760,168910,5100,188700,3369.73,470.61,3461.31,515.93,135.24,141.92,0.00,480.06,0.00,535.28,134.34,140.29,6804.77,6831.04,84.06
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/36,TREE_graph/70relations/36,36,70,972cc59d966f7095a37bd8e5d8018a2b0efcbc0f,70,69,4760,168910,5100,188700,3331.88,477.96,3922.17,514.21,137.01,146.41,0.00,471.10,0.00,532.66,135.40,144.12,7246.36,7254.05,84.96
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/37,TREE_graph/70relations/37,37,70,0fb8b62143c9b8920097e74a5115df35caec0771,70,69,4760,168910,5100,188700,2701.58,485.46,4000.81,526.24,136.99,144.17,0.00,481.08,0.00,529.76,137.64,143.12,6703.65,6702.39,83.85
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/38,TREE_graph/70relations/38,38,70,204816b804541bddb3eca1d590fb65926491ba1b,70,69,4760,168910,5100,188700,3387.53,481.19,3845.55,526.26,136.08,143.09,0.00,482.48,0.00,531.71,137.22,145.98,7222.31,7233.08,84.77
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/39,TREE_graph/70relations/39,39,70,5fa4ba47ffa911c5bded8e7e7ba16ef9ba67e0ac,70,69,4760,168910,5100,188700,3124.87,480.76,3821.61,517.43,133.13,140.98,0.00,476.92,0.00,529.97,132.93,143.53,6935.42,6946.48,84.39
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/40,TREE_graph/70relations/40,40,70,ccdd26d73eab1ad249839936a8bcf5750e7ecc7d,70,69,4760,168910,5100,188700,3263.68,471.88,3787.35,516.06,133.99,141.97,0.00,478.99,0.00,522.06,135.72,141.91,7036.25,7051.03,84.62
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/41,TREE_graph/70relations/41,41,70,484b8f31f10869d4cf079f8f2fa16c75af8331ee,70,69,4760,168910,5100,188700,3746.88,469.66,4541.30,528.37,132.71,144.17,0.00,479.55,0.00,526.07,137.45,142.44,8277.58,8288.18,86.56
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/42,TREE_graph/70relations/42,42,70,72bbb5965217eb12da6438de499dca1d8260ed7c,70,69,4760,168910,5100,188700,3073.27,487.18,4309.26,522.61,131.34,144.66,0.00,483.02,0.00,533.00,135.64,144.01,7372.65,7382.53,85.05
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/43,TREE_graph/70relations/43,43,70,7bb42515eb03eb7ee7c9a70039a8d81645858397,70,69,4760,168910,5100,188700,2967.93,482.63,3830.21,525.19,132.25,140.90,0.00,472.90,0.00,534.78,136.84,144.44,6790.15,6798.14,84.05
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/44,TREE_graph/70relations/44,44,70,07353907b7de138e3c447d7a212cd078acac4f43,70,69,4760,168910,5100,188700,3029.44,477.58,4260.59,525.82,141.33,144.92,0.00,483.70,0.00,524.05,142.45,146.27,7283.22,7290.03,84.89
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/45,TREE_graph/70relations/45,45,70,6971958ec3a32a186896001fd1d0be9d170fbf4c,70,69,4760,168910,5100,188700,3611.48,483.31,3257.54,523.88,136.32,143.94,0.00,482.73,0.00,534.60,136.25,143.28,6859.61,6869.02,84.10
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/46,TREE_graph/70relations/46,46,70,8c67b49000db223d8835e3fedb611e72809d7078,70,69,4760,168910,5100,188700,2952.23,487.40,3915.50,516.05,130.83,141.87,0.00,481.70,0.00,534.64,137.98,143.23,6846.33,6867.73,84.07
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/47,TREE_graph/70relations/47,47,70,bec325e3b9412595f971f509d5d7c34dd1f05b2a,70,69,4760,168910,5100,188700,3146.84,487.26,3666.90,526.81,135.57,144.30,0.00,482.56,0.00,536.50,136.12,141.29,6811.20,6813.74,84.01
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/48,TREE_graph/70relations/48,48,70,998e29602d991031349da436ceba9c158b6b5b39,70,69,4760,168910,5100,188700,3202.55,483.25,4429.16,528.37,138.10,146.21,0.00,483.72,0.00,534.23,136.95,142.26,7630.48,7631.71,85.47
/tank/users/hanwen/vldb26-vision/Problems/TREE_graph/70relations/49,TREE_graph/70relations/49,49,70,74abcff7ad3bbf542666bf9fff855b7f4030bf1c,70,69,4760,168910,5100,188700,2870.27,481.72,4568.18,527.96,137.13,144.71,0.00,482.73,0.00,542.15,143.05,143.10,7418.94,7438.45,84.98
,,AVERAGE,,,,,,,,,2919.7338,479.0266,3709.6660,523.6610,135.6408,143.9290,0.0000,479.7776,0.0000,531.0412,136.5458,142.5586,6621.7340,6629.3998,83.5934
